,ID,NAME,DATE,TIME,L,CLASS,LAT,LONG,WIND,PRESS,SEASON,NUM,LINK
92,IO071945,UNNAMED,1945-09-08,1800,  ,,22.5,83.5,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
93,IO071945,UNNAMED,1945-09-09,0000,  ,,23.2,82.4,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
94,IO071945,UNNAMED,1945-09-09,0600,  ,,23.7,81.6,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
95,IO071945,UNNAMED,1945-09-09,1200,  ,,23.9,81.0,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
96,IO071945,UNNAMED,1945-09-09,1800,  ,,24.2,80.4,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
97,IO071945,UNNAMED,1945-09-10,0000,  ,,24.5,79.7,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
98,IO071945,UNNAMED,1945-09-10,0600,  ,,24.9,79.1,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
99,IO071945,UNNAMED,1945-09-10,1200,  ,,25.1,78.7,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
100,IO071945,UNNAMED,1945-09-10,1800,  ,,25.5,78.3,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
101,IO071945,UNNAMED,1945-09-11,0000,  ,,25.8,77.9,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
102,IO071945,UNNAMED,1945-09-11,0600,  ,,26.2,77.5,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
103,IO071945,UNNAMED,1945-09-11,1200,  ,,26.7,77.0,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
104,IO071945,UNNAMED,1945-09-11,1800,  ,,27.1,76.6,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
105,IO071945,UNNAMED,1945-09-12,0000,  ,,27.6,76.1,,,1945,7,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
106,IO081945,UNNAMED,1945-09-28,1800,  ,,17.6,89.3,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
107,IO081945,UNNAMED,1945-09-29,0000,  ,,17.6,89.1,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
108,IO081945,UNNAMED,1945-09-29,0600,  ,,18.0,88.4,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
109,IO081945,UNNAMED,1945-09-29,1200,  ,,18.5,87.4,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
110,IO081945,UNNAMED,1945-09-29,1800,  ,,18.9,86.6,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
111,IO081945,UNNAMED,1945-09-30,0000,  ,,19.4,85.8,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
112,IO081945,UNNAMED,1945-09-30,0600,  ,,19.9,85.0,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
113,IO081945,UNNAMED,1945-09-30,1200,  ,,20.7,84.3,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
114,IO081945,UNNAMED,1945-09-30,1800,  ,,21.7,83.7,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
115,IO081945,UNNAMED,1945-10-01,0000,  ,,22.7,83.1,,,1945,8,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
116,IO091945,UNNAMED,1945-10-14,1800,  ,,7.3,91.6,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
117,IO091945,UNNAMED,1945-10-15,0000,  ,,7.7,91.2,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
118,IO091945,UNNAMED,1945-10-15,0600,  ,,8.2,90.5,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
119,IO091945,UNNAMED,1945-10-15,1200,  ,,8.8,89.7,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
120,IO091945,UNNAMED,1945-10-15,1800,  ,,9.3,89.0,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
121,IO091945,UNNAMED,1945-10-16,0000,  ,,9.7,88.6,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
122,IO091945,UNNAMED,1945-10-16,0600,  ,,10.5,87.7,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
123,IO091945,UNNAMED,1945-10-16,1200,  ,,11.5,86.4,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
124,IO091945,UNNAMED,1945-10-16,1800,  ,,12.6,85.2,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
125,IO091945,UNNAMED,1945-10-17,0000,  ,,13.7,84.0,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
126,IO091945,UNNAMED,1945-10-17,0600,  ,,13.9,83.8,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
127,IO091945,UNNAMED,1945-10-17,1200,  ,,13.9,83.8,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
128,IO091945,UNNAMED,1945-10-17,1800,  ,,13.9,83.8,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
129,IO091945,UNNAMED,1945-10-18,0000,  ,,13.9,83.8,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
130,IO091945,UNNAMED,1945-10-18,0600,  ,,13.9,83.8,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
131,IO091945,UNNAMED,1945-10-18,1200,  ,,13.9,83.8,,,1945,9,https://www.metoc.navy.mil/jtwc/products/best-tracks/1945/1945s-bio/bio1945.zip
